"Freq [MHz]","re(Zt(1_T1,1_T1)) []","mag(Zt(1_T1,1_T1)) []","im(Zt(1_T1,1_T1)) []","ang_deg(Zt(1_T1,1_T1)) [deg]","re(Zt(2_T1,1_T1)) []","mag(Zt(2_T1,1_T1)) []","im(Zt(2_T1,1_T1)) []","ang_deg(Zt(2_T1,1_T1)) [deg]","re(Zt(2_T1,2_T1)) []","mag(Zt(2_T1,2_T1)) []","im(Zt(2_T1,2_T1)) []","ang_deg(Zt(2_T1,2_T1)) [deg]"
0.199526231496888,0.0347713184523244,2.64990603531352,2.64967789578358,89.2481593897836,-0.000150908371652415,0.0633144374881229,0.0633142576447105,90.1365631808252,0.0399045936854861,3.28245795012154,3.28221538259129,89.3034423724118
0.202612701262114,0.0347918095852076,2.69089285431263,2.69066792513989,89.259175484331,-0.000157494365836271,0.064294764270815,0.0642945713739846,90.1403500205065,0.0399043860983417,3.3332322991287,3.33299342932519,89.3140569514518
0.205746915604784,0.0348129399561827,2.73251390373264,2.73229213176479,89.2700170737471,-0.000164281799737586,0.06529029865686,0.0652900919756761,90.144166344795,0.0399041723132723,3.38479244799702,3.38455721964478,89.3245099489289
0.208929613085404,0.0348347295189609,2.77477899776526,2.77456033058546,89.280686709151,-0.00017127670905571,0.0663012778910962,0.0663010566603678,90.1480128857984,0.0399039521544393,3.43715056270842,3.4369189203892,89.3348038250327
0.212161543689268,0.0348571988508901,2.81769810267007,2.81748248858423,89.2911869012744,-0.000178485302367666,0.0673279429805995,0.0673277063993398,90.1518903750241,0.0399037254416272,3.49031899804061,3.49009088718032,89.3449410025717
0.215443469003188,0.0348803691724629,2.86128133913724,2.86106872716148,89.3015201210458,-0.00018591396554875,0.0683705387570788,0.068370285986901,90.1557995431847,0.0399034919901968,3.54431030051422,3.5440856673701,89.3549238675374
0.218776162394955,0.0349042623674779,2.90553898468735,2.90532932453562,89.3116888001657,-0.000193569266306623,0.0694293139404265,0.0694290441038723,90.1597411200164,0.039903251610986,3.5991372113868,3.59891600303481,89.3647547696616
0.222160409195581,0.0349289010038262,2.95048147610878,2.95027471818061,89.3216953316729,-0.000201457958767637,0.0705045212034442,0.0705042333822428,90.1637158340579,0.0399030041102671,3.65481266969452,3.65459483401684,89.3744360229638
0.225597006884358,0.0349543083549442,2.99611941193346,2.99591550730189,89.3315420705011,-0.000209586988157842,0.0715964172377719,0.0715961104710271,90.1677244124268,0.039902749289703,3.71134981534227,3.71113530101507,89.383969906291
0.229086765276777,0.034980508421913,3.04246355495149,3.04226245535105,89.341231334028,-0.000217963495542797,0.0727052628210477,0.0727049361033502,90.1717675805638,0.0399024869462571,3.76876199224306,3.76855074872442,89.3933586638499
0.232630506715363,0.0350075259563028,3.08952483476519,3.08932649258011,89.3507654026147,-0.000226594822665062,0.0738313228853269,0.0738309751647893,90.1758460619778,0.0399022168721872,3.82706275150753,3.82685472902553,89.4026045057298
0.236229066263446,0.0350353864836709,3.1373143503834,3.13711871863587,89.3601465201374,-0.000235488516828154,0.0749748665867865,0.0749744967629986,90.1799605779492,0.0399019388549677,3.88626585468439,3.88606100422541,89.4117096084193
0.239883291901949,0.0350641163278666,3.18584337285652,3.18565040519514,89.3693768945102,-0.000244652335869213,0.0761361673767469,0.0761357742986474,90.1841118472304,0.0399016526772559,3.94638527705269,3.94618355034987,89.4206761153143
0.243594044729203,0.0350937426360761,3.23512334795304,3.23493299864134,89.3784586981991,-0.000254094253183198,0.0773155030740386,0.0773150855377019,90.188300585711,0.0399013581168708,4.00743521096679,4.00723656048864,89.4295061372176
0.247362199163862,0.0351242934046208,3.2851658988782,3.28497812278333,89.3873940687296,-0.000263822462830477,0.0785131559387498,0.078512712685084,90.192527506077,0.039901054946756,4.06943006925488,4.06923444819415,89.4382017528331
0.251188643150958,0.0351557975056437,3.3359828290355,3.33579758161694,89.3961851091841,-0.000273845384674031,0.0797294127473776,0.0797289424597304,90.1967933174236,0.0399007429349497,4.1323844886721,4.13219185093468,89.4467650092502
0.255074278371136,0.0351882847145872,3.38758612483167,3.38740336213018,89.4048338886922,-0.000284171669607369,0.0809645648694267,0.0809640661710972,90.2010987248701,0.0399004218445913,4.19631333340897,4.19612363360311,89.4551979224227
0.259020020453132,0.03522178573856,3.43998795852592,3.43980763715251,89.4133424429136,-0.000294810204804016,0.0822189083454794,0.0822183797971323,90.2054444291265,0.0399000914339002,4.26123169865636,4.26104489208191,89.4635024776392
0.263026799189538,0.0352563322455652,3.4932006911242,3.49302276824918,89.4217127745128,-0.000305770119030684,0.0834927439667772,0.083492184063756,90.209831126048,0.0398997514561817,4.32715491422772,4.32697095686565,89.4716806299875
0.267095558755899,0.035291956894725,3.547236875319,3.54706130866122,89.4299468536257,-0.000317060787995348,0.0847863773563481,0.0847857845258849,90.2142595061557,0.0398994016598439,4.39409854823975,4.39391739674176,89.4797343048109
0.271227257933203,0.0353286933673756,3.60210925847577,3.60193600629187,89.4380466183194,-0.000328691839725317,0.0861001190517132,0.0860994916500306,90.2187302541274,0.0398990417884441,4.46207841085234,4.46190002253063,89.487665398158
0.275422870333817,0.0353665763992209,3.65783078566641,3.6576598067402,89.4460139750441,-0.000340673159985963,0.0874342845892154,0.0874336208985192,90.223244048266,0.0398986715806872,4.53111055806904,4.5309348908863,89.4954757772264
0.279683384630908,0.0354056418134337,3.71441460275084,3.71424585638275,89.4538507990778,-0.000353014897706968,0.0887891945900025,0.0887884928153605,90.2278015599278,0.0398982907705055,4.60121129559894,4.60103830815837,89.5031672807982
0.284009804791421,0.0354459265548975,3.77187405950726,3.7717075055039,89.4615589349632,-0.000365727470422983,0.0901651748477071,0.0901644331138114,90.2324034529203,0.0398978990871197,4.672397182781,4.67222683431661,89.5107417196705
0.288403150312661,0.0354874687254185,3.83022271281209,3.83005831147583,89.4691401969383,-0.000378821569725442,0.091562556417865,0.0915617727656745,90.2370503828711,0.0398974962551168,4.74468503657219,4.74451728693917,89.5182008770778
0.292864456462524,0.035530307620167,3.88947432987023,3.8893120419889,89.4765963693593,-0.000392308166699687,0.092981675709109,0.0929808480923693,90.2417429965551,0.0398970819945472,4.81809193560022,4.81792674526546,89.5255465091092
0.297394774523461,0.0355744837651857,3.94964289149659,3.94948267833325,89.4839292071166,-0.000406198517349952,0.0944228745761864,0.094422000857823,90.2464819311888,0.0398966560210475,4.8926352242823,4.89247255431508,89.5327803451187
0.301995172040202,0.035620038956139,4.01074259544971,4.01058441873244,89.4911404360439,-0.000420504167993955,0.0958865004148365,0.0958855783632197,90.2512678136842,0.0398962180459849,4.9683325170109,4.96817232907369,89.5399040881289
0.306666733071318,0.0356670162982872,4.07278785981838,4.07263168173018,89.4982317533206,-0.000435236960620547,0.0973729062585812,0.097371933543658,90.2561012598651,0.0398957677765961,5.04520170240779,5.04504395874724,89.5469194152294
0.311410558444676,0.0357154602476975,4.13579332646203,4.13563910963071,89.5052048278674,-0.000450409038189012,0.0988824508774659,0.0988814250667575,90.2609828736395,0.039895304916206,5.12326094764764,5.12310561108563,89.5538279779681
0.316227766016838,0.0357654166538373,4.19977386450589,4.19962157199411,89.5120613007348,-0.000466032849869439,0.100415498878806,0.100414417433267,90.2659132461331,0.0398948291643937,5.20252870285227,5.20237573677715,89.5606314027377
0.321119490936482,0.0358169328033998,4.26474457389187,4.26459416918711,89.5188027854861,-0.000482121156183163,0.101972420809976,0.101971281079712,90.2708929547704,0.0398943402172674,5.28302370555695,5.28287307391493,89.5673312911547
0.326086885911893,0.0358700574656735,4.33072078898595,4.33057223599059,89.5254308685725,-0.000498687034064537,0.103553593263307,0.103552392483151,90.27592256232,0.0398938377677122,5.36476498525011,5.36461665253667,89.5739292204341
0.331131121482591,0.0359248409392444,4.39771808224321,4.39757134526461,89.5319471097033,-0.000515743881783577,0.105159398983122,0.105158134268062,90.281002615881,0.0398933215056945,5.44777186798753,5.44762579923911,89.5804267437574
0.336253386295163,0.0359813351002193,4.46575226793128,4.46560731167193,89.5383530422082,-0.000533305423748093,0.106790226974978,0.106788895315441,90.2861336458282,0.0398927911186128,5.53206398108274,5.53192014186844,89.5868253906352
0.34145488738336,0.0360395934520123,4.53483940591341,4.53469619546105,89.5446501733948,-0.000551385715136468,0.108446472617162,0.108445070874143,90.2913161646997,0.0398922462916458,5.6176612578747,5.61751961428815,89.5931266672641
0.346736850452532,0.0360996711766783,4.60499580549201,4.6048543063098,89.5508399848989,-0.000569999146356384,0.110128537774488,0.110127062674531,90.296550666034,0.039891686708185,5.70458394257439,5.70444446122575,89.5993320568784
0.352100520168452,0.0361616251879139,4.67623802931371,4.67609820723042,89.5569239330289,-0.000589160447295502,0.111836830914464,0.111835279044484,90.3018376231495,0.039891112050271,5.79285259519169,5.79271524319972,89.6054430200959
0.357547160450621,0.0362255141857323,4.74858289733714,4.7484447185373,89.562903449105,-0.000608884691343821,0.113571767225867,0.113570135027828,90.3071774878675,0.0398905219991468,5.88248809654403,5.88235284152837,89.6114609952585
0.363078054770101,0.0362913987129027,4.82204749086427,4.82191092187836,89.5687799397909,-0.00062918729916235,0.115333768739805,0.115332052505231,90.3125706891762,0.0398899162357538,5.97351165334843,5.97337846342187,89.6173873987677
0.368694506451958,0.0363593412131867,4.89664915663653,4.89651416433117,89.574554787421,-0.000650084042152265,0.117123264453302,0.117121460317639,90.3180176318272,0.0398892944413856,6.06594480339833,6.06581364715932,89.6232236254144
0.374397838982381,0.0364294060914259,4.97240551099693,4.97227206256501,89.580229350321,-0.000671591045625919,0.118940690455487,0.118938794392307,90.3235186948775,0.0398886562983423,6.15980942082702,6.1596802673522,89.6289710487042
0.380189396320561,0.036501659775573,5.04933444411902,5.04920250706984,89.5858049631233,-0.000693724791612096,0.120786490056428,0.120784497871478,90.3290742301578,0.0398880014906765,6.25512772145912,6.25500054029601,89.6346310211767
0.386070543215381,0.0365761707807003,5.12745412430417,5.12732366645357,89.5912829370759,-0.000716502121281867,0.122661113918692,0.12265902124379,90.3346845606758,0.0398873297049708,6.3519222682519,6.3517970294117,89.6402048747208
0.392042665527015,0.0366530097750794,5.20678300234816,5.20665399180858,89.5966645603463,-0.00073994023694408,0.124565020191678,0.124562822478454,90.340349978946,0.0398866406312527,6.45021597682817,6.45009265077863,89.6456939208841
0.398107170553497,0.0367322496483216,5.28733981597834,5.28721222114884,89.6019510983203,-0.000764056703592757,0.126498674648796,0.126496367162285,90.3460707452543,0.0398859339638962,6.55003212110239,6.54991067876081,89.6510994511783
0.404265487362344,0.0368139655817993,5.36914359436257,5.36901738391884,89.6071437938936,-0.000788869449915873,0.128462550827555,0.128460128639641,90.3518470858323,0.0398852094027185,6.65139433900196,6.65127475172829,89.6564227373785
0.410519067127308,0.0368982351212698,5.45221366269126,5.45208880557554,89.6122438677598,-0.000814396768796508,0.130457130172627,0.130454588155345,90.3576791909752,0.0398844666540614,6.75432663828542,6.75420887787546,89.6616650318195
0.416869383470335,0.0369851382518076,5.53656964683377,5.5364461122447,89.6172525186922,-0.000840657317173176,0.132482902181951,0.132480235000651,90.3635672130606,0.0398837054320464,6.85885340245949,6.85873744113822,89.6668275676856
0.423317932808821,0.0370747574752449,5.62223147807036,5.62210923545278,89.6221709238199,-0.000867670115270499,0.134540364555948,0.13453756666232,90.3695112644962,0.0398829254598908,6.96499939679701,6.96488520721192,89.6719115592967
0.429866234708228,0.037167177890025,5.7092193979013,5.70909841693592,89.6270002388993,-0.000895454545116881,0.136630023349907,0.136627088974895,90.3755114155784,0.0398821264713566,7.07278977445752,7.07267732967219,89.67691820239
0.436515832240166,0.0372624872736332,5.79755396293419,5.79743421352723,89.6317415985803,-0.000924030348309734,0.138752393129636,0.138749316276212,90.3815676922695,0.0398813082123103,7.18225008271284,7.18213935620048,89.6818486743962
0.443268292346009,0.0373607761677527,5.8872560498511,5.8871375021238,89.6363961166668,-0.000953417622944283,0.140907997130408,0.140904771566258,90.3876800738795,0.0398804704424069,7.29340626927951,7.29329723491666,89.6867041347122
0.450125206206134,0.0374621379660944,5.97834686045697,5.97822948473498,89.6409648863727,-0.000983636819662322,0.143097367419311,0.143093986669407,90.3938484906595,0.0398796129369341,7.40628468876038,7.40617732082067,89.691485724969
0.457088189614875,0.0375666690051136,6.0708479268105,6.07073169361315,89.6454489805722,-0.00101470873674407,0.145321045061045,0.145317502400137,90.4000728213014,0.0398787354887634,7.52091210919746,7.5208063823455,89.6961945692946
0.464158883361278,0.0376744686576454,6.16478111643934,6.16466599646879,89.649849452046,-0.00104665451418168,0.147579580287255,0.14757586873229,90.4063528903439,0.0398778379105016,7.63731571873845,7.63721160802377,89.7008317745739
0.471338953615741,0.0377856394295756,6.26016863764082,6.26005460177103,89.6541673337212,-0.00107949562664042,0.149873532669458,0.149869644971939,90.4126884654764,0.0398769200367867,7.75552313241918,7.75542061327027,89.7053984307028
0.478630092322638,0.0379002870596494,6.35703304486994,6.35692006413555,89.6584036389079,-0.00111325387524723,0.152203471295647,0.152199399933949,90.419079254746,0.0398759817267614,7.87556239906426,7.8754614472827,89.7098956108393
0.486034017599022,0.0380185206224705,6.45539724421619,6.45528528980119,89.6625593615294,-0.00114795137811136,0.154569974950628,0.154565712122292,90.4255249036604,0.0398750228667605,7.99746200830874,7.99736260006341,89.7143243716496
0.493552474139481,0.0381404526349515,6.55528449897077,6.55517354219697,89.6666354763485,-0.00118361055950085,0.156973632300176,0.156969169914204,90.4320249921898,0.0398740433731763,8.12125089774288,8.12115300956426,89.7186857535506
0.501187233627272,0.0382661991661162,6.65671843528593,6.65660844760129,89.6706329391886,-0.00122025413756118,0.159415042079065,0.159410371748233,90.4385790316576,0.0398730431955807,8.24695846018298,8.2468620689575,89.7229807809476
0.508940095151809,0.0383958799505017,6.7597230479281,6.75961400089482,89.6745526871504,-0.00125790511051271,0.161894813283054,0.161889926316272,90.4451864615303,0.0398720223200475,8.37461455107077,8.37451963403527,89.7272104624689
0.516812885632604,0.0385296185053162,6.86432270612658,6.86421457140893,89.6783956388233,-0.00129658674119215,0.164413565364887,0.164408452759633,90.4518466460934,0.0398709807727375,8.50424949600412,8.50415603074041,89.7313757911953
0.524807460249773,0.0386675422513077,6.97054215951951,6.97043490887155,89.6821626944926,-0.00133632253984716,0.166971928434375,0.166966580869237,90.4585588710166,0.0398699186237829,8.63589409840204,8.63580206283146,89.7354777448865
0.5329257028812,0.0388097826376749,7.07840654419909,7.07830014945199,89.6858547363421,-0.00137713624508794,0.169570543462637,0.169564951289989,90.465322339814,0.0398688359914315,8.76957964730664,8.76948901968476,89.7395172862029
0.541169526546464,0.0389564752709819,7.18794138885767,7.18783582190686,89.6894726286519,-0.0014190518028375,0.172210062490537,0.172204215729394,90.472136170181,0.0398677330464728,8.90533792532528,8.90524868423665,89.7434953629242
0.549540873857625,0.0391077600483542,7.29917262103689,7.29906785382891,89.6930172179913,-0.00146209334320757,0.17489114884141,0.174885037170491,90.4789993902269,0.0398666100170736,9.04320121671587,9.04311334106883,89.7474129081628
0.558041717476996,0.0392637812949546,7.41212657348165,7.41202257800064,89.696489333408,-0.00150628515513805,0.177614477338104,0.177608090089161,90.4859109345885,0.0398654671938805,9.1832023156185,9.18311578464011,89.7512708405754
0.566674060581991,0.039424687906041,7.52682999060095,7.52672673885491,89.6998897866121,-0.00155165165869449,0.180380734524426,0.180374060675867,90.4928696404333,0.0398643049355537,9.32537453443673,9.3252893276677,89.7550700645682
0.575439937337157,0.0395906334936109,7.6433100350377,7.64320749904433,89.7032193721556,-0.00159821737485487,0.183190618891005,0.183183647061882,90.4998742433441,0.0398631236746658,9.46975171237188,9.4696678096616,89.758811470501
0.584341413373518,0.039761776537902,7.76159429434947,7.76149244612174,89.7064788676084,-0.00164600689267669,0.186044841105664,0.186037559550057,90.5069233730936,0.0398619239240685,9.61636822411368,9.61628560561532,89.7624959348852
0.593380586275328,0.0399382805438625,7.88171078780264,7.88160959933386,89.7096690337283,-0.00169504483366978,0.188944124248306,0.188936520850182,90.5140155493036,0.0398607062836746,9.76525898869111,9.76517763485678,89.7661243205796
0.602559586074358,0.0401203142027321,8.00368797328165,8.00358741653027,89.7127906146286,-0.00174535581324114,0.191889204050384,0.191881266318979,90.5211491769956,0.0398594714477507,9.91645947848686,9.91637937006284,89.7696974769816
0.611880575751822,0.0403080515589752,8.12755475431617,8.12745480119003,89.7158443379392,-0.0017969643990407,0.194880829138969,0.194872544204771,90.5283225420299,0.0398582202127228,10.0700057284193,10.0699268464413,89.7732162402152
0.621345751748076,0.0405016721827064,8.25334048722805,8.2532411095683,89.7188309149653,-0.00184989506603854,0.197919761285458,0.197911115896853,90.5355338064348,0.0398569534855486,10.2259343452961,10.2258566710846,89.7766814333151
0.630957344480193,0.0407013613477587,8.38107498840074,8.38097615796519,89.7217510408406,-0.0019041721481918,0.201006775658943,0.200997756179602,90.5427810036369,0.0398556722926513,10.384282517343,10.3842060324987,89.7800938664073
0.640717618867554,0.0409073102157106,8.5107885416734,8.51069023011942,89.7246053946768,-0.001959819786482,0.204142661084245,0.204133253491344,90.550062033582,0.0398543777895235,10.5450880239124,10.5450127103115,89.7834543368854
0.650628874865557,0.0411197160258843,8.64251190586238,8.64241408472927,89.7273946397085,-0.00201686187319264,0.20732822030465,0.207318410187996,90.5573746577651,0.0398530712709717,10.7083892453761,10.7083150851662,89.7867636295844
